state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,gop_leads
Illinois,17191,Wayne ,7011,1151,8255,5860,0.8493034524530587,0.1394306480920654,0.7098728043609933,1
Illinois,17193,White ,5586,1388,7062,4198,0.7909940526762956,0.1965448881336731,0.5944491645426224,1
Illinois,17195,Whiteside ,14871,10990,26378,3881,0.5637652589278944,0.4166350746834483,0.147130184,1
Illinois,17197,Will ,157672,162874,324971,-5202,0.4851879090749636,0.5011954912899921,-0.016007582,0
Illinois,17199,Williamson ,22639,9827,32884,12812,0.6884503101812431,0.2988383408344484,0.3896119693467947,1
Illinois,17201,Winnebago ,59257,59942,121048,-685,0.489533078,0.4951919899543983,-0.005658912,0
Illinois,17203,Woodford ,14813,5939,21070,8874,0.7030374940673944,0.2818699572852396,0.4211675367821547,1
Indiana,18001,Adams ,10522,3175,13948,7347,0.7543733868655005,0.227631202,0.5267421852595355,1
Indiana,18003,Allen ,90273,69941,162950,20332,0.5539920220926665,0.4292175513961337,0.1247744706965327,1
Indiana,18005,Bartholomew ,22215,12520,35454,9695,0.626586563,0.3531336379534044,0.2734529249167935,1
Indiana,18007,Benton ,2870,1010,3951,1860,0.7263983801569223,0.2556314856998228,0.4707668944570994,1
Indiana,18009,Blackford ,3806,1227,5130,2579,0.7419103313840156,0.2391812865497076,0.502729045,1
Indiana,18011,Boone ,22840,16425,40060,6415,0.5701447828257613,0.4100099850224663,0.1601347978032949,1
Indiana,18013,Brown ,5632,2826,8606,2806,0.6544271438531257,0.3283755519405066,0.3260515919126191,1
Indiana,18015,Carroll ,6897,2119,9171,4778,0.7520444880601898,0.2310544106422418,0.5209900774179479,1
Indiana,18017,Cass ,10279,3721,14200,6558,0.7238732394366197,0.2620422535211267,0.461830986,1
Indiana,18019,Clark ,32281,21284,54509,10997,0.5922141297767342,0.3904676291988479,0.2017465005778862,1
Indiana,18021,Clay ,9354,2495,12050,6859,0.7762655601659751,0.2070539419087137,0.5692116182572614,1
Indiana,18023,Clinton ,9100,3133,12433,5967,0.7319231078581195,0.2519906699911526,0.4799324378669669,1
Indiana,18025,Crawford ,3668,1235,5011,2433,0.7319896228297745,0.2464577928557174,0.4855318299740571,1
Indiana,18027,Daviess ,9322,1963,11445,7359,0.8145041502839668,0.1715159458278724,0.6429882044560944,1
Indiana,18029,Dearborn ,20832,5327,26567,15505,0.7841306884480747,0.2005119132758685,0.5836187751722061,1
Indiana,18031,Decatur ,9491,2406,12111,7085,0.7836677400710098,0.198662373,0.5850053670217158,1
Indiana,18033,DeKalb ,14376,5062,19782,9314,0.7267212617531089,0.2558891921949247,0.4708320695581842,1
Indiana,18035,Delaware ,26057,18840,45718,7217,0.5699505665164706,0.4120915175641979,0.1578590489522726,1
Indiana,18037,Dubois ,14983,5944,21406,9039,0.6999439409511352,0.2776791553769971,0.4222647855741381,1
Indiana,18039,Elkhart ,45233,22671,68853,22562,0.6569503144380056,0.3292666986187966,0.3276836158192089,1
Indiana,18041,Fayette ,7625,2084,9838,5541,0.7750559056718845,0.2118316731042895,0.563224233,1
Indiana,18043,Floyd ,23386,17014,41111,6372,0.568850186,0.4138551725815475,0.1549950135000364,1
Indiana,18045,Fountain ,6301,1522,7967,4779,0.7908874105685955,0.1910380318815112,0.5998493786870842,1
Indiana,18047,Franklin ,9810,2061,12032,7749,0.8153257978723404,0.1712932180851064,0.6440325797872339,1
Indiana,18049,Fulton ,6633,2097,8851,4536,0.7494068466839905,0.2369223816517907,0.5124844650321998,1
Indiana,18051,Gibson ,11885,3721,15885,8164,0.7481901164620711,0.2342461441611583,0.5139439723009128,1
Indiana,18053,Grant ,17525,7036,25031,10489,0.7001318365227118,0.2810914466062083,0.4190403899165035,1
Indiana,18055,Greene ,11132,3270,14633,7862,0.7607462584569125,0.2234675049545547,0.5372787535023577,1
Indiana,18057,Hamilton ,102296,90366,196391,11930,0.5208792663614932,0.4601331018223849,0.060746165,1
Indiana,18059,Hancock ,29273,14288,44392,14985,0.6594206163272662,0.3218597945575779,0.3375608217696882,1
Indiana,18061,Harrison ,14808,5221,20405,9587,0.7257044841950502,0.2558686596422445,0.4698358245528056,1
Indiana,18063,Hendricks ,49770,31895,83081,17875,0.5990539353161373,0.383902457,0.2151514786774352,1
Indiana,18065,Henry ,15018,5206,20574,9812,0.7299504228638087,0.2530378147176047,0.476912608,1
Indiana,18067,Howard ,25148,11921,37747,13227,0.6662251304739449,0.3158131772061356,0.3504119532678093,1
Indiana,18069,Huntington ,12990,4416,17720,8574,0.7330699774266366,0.2492099322799097,0.4838600451467268,1
Indiana,18071,Jackson ,14430,4035,18783,10395,0.7682478837246446,0.214821913,0.5534259702922856,1
Indiana,18073,Jasper ,12082,3489,15821,8593,0.7636685418115163,0.2205296757474243,0.543138866,1
Indiana,18075,Jay ,6217,1747,8102,4470,0.767341397,0.2156257714144655,0.5517156257714144,1
Indiana,18077,Jefferson ,9614,4442,14325,5172,0.6711343804537522,0.31008726,0.3610471204188482,1
Indiana,18079,Jennings ,9271,2328,11807,6943,0.7852121622766156,0.1971711696451257,0.5880409926314898,1
Indiana,18081,Johnson ,51575,24869,77770,26706,0.6631734602031631,0.3197762633406197,0.3433971968625434,1
Indiana,18083,Knox ,11236,3625,15105,7611,0.743859649,0.2399867593512082,0.5038728897715988,1
Indiana,18085,Kosciusko ,26171,7979,34797,18192,0.7521050665287238,0.2293013765554502,0.5228036899732735,1
Indiana,18087,LaGrange ,8073,2162,10408,5911,0.7756533435818601,0.2077248270561106,0.5679285165257495,1
Indiana,18089,Lake ,97207,108989,209245,-11782,0.4645606824535831,0.5208678821477216,-0.0563072,0
Indiana,18091,LaPorte ,26546,19781,47118,6765,0.563394032,0.4198183284519716,0.1435757035527823,1
Indiana,18093,Lawrence ,15821,5003,21193,10818,0.7465200773840419,0.2360685131883169,0.510451564,1
Indiana,18095,Madison ,34813,19807,55673,15006,0.62531209,0.3557738939881091,0.2695381962531208,1
Indiana,18097,Marion ,124191,221419,351471,-97228,0.353346364,0.6299780067203269,-0.276631642,0
Indiana,18099,Marshall ,13829,5354,19530,8475,0.7080901177675372,0.274142345,0.4339477726574501,1
Indiana,18101,Martin ,3959,933,4985,3026,0.7941825476429288,0.1871614844533601,0.6070210631895687,1
Indiana,18103,Miami ,10670,3046,13977,7624,0.7633970093725406,0.2179294555340917,0.5454675538384489,1
Indiana,18105,Monroe ,20980,37180,59042,-16200,0.3553402662511432,0.6297212154059821,-0.274380949,0
Indiana,18107,Montgomery ,12115,4130,16561,7985,0.7315379506068475,0.2493810760219793,0.4821568745848681,1
Indiana,18109,Morgan ,26963,7764,35337,19199,0.7630245917876447,0.2197130486458952,0.5433115431417495,1
Indiana,18111,Newton ,5131,1368,6599,3763,0.7775420518260342,0.2073041369904531,0.5702379148355811,1
Indiana,18113,Noble ,14209,4462,18962,9747,0.7493407868368316,0.2353127307246071,0.5140280561122245,1
Indiana,18115,Ohio ,2381,666,3091,1715,0.7703008735037205,0.2154642510514396,0.5548366224522808,1
Indiana,18117,Orange ,6467,1988,8590,4479,0.7528521536670547,0.2314318975552968,0.5214202561117578,1
Indiana,18119,Owen ,7344,2337,9842,5007,0.7461897988213778,0.2374517374517374,0.5087380613696404,1
Indiana,18121,Parke ,5157,1371,6652,3786,0.7752555622369213,0.2061034275405893,0.569152135,1
Indiana,18123,Perry ,5544,2966,8657,2578,0.6404066073697586,0.3426129144045281,0.2977936929652305,1
Indiana,18125,Pike ,4609,1314,6008,3295,0.7671438082556591,0.2187083888149134,0.5484354194407457,1
Indiana,18127,Porter ,46037,37126,84714,8911,0.5434402814174752,0.4382510564959747,0.1051892249215005,1
Indiana,18129,Posey ,9205,3569,12968,5636,0.7098241826033312,0.2752159161011721,0.4346082665021591,1
Indiana,18131,Pulaski ,4368,1280,5757,3088,0.7587285044293903,0.2223380232760118,0.5363904811533785,1
Indiana,18133,Putnam ,12566,3871,16731,8695,0.7510609049070588,0.2313669236746159,0.5196939812324428,1
Indiana,18135,Randolph ,8008,2349,10547,5659,0.7592680383047312,0.2227173603868398,0.5365506779178913,1
Indiana,18137,Ripley ,11526,2682,14384,8844,0.8013070077864294,0.1864571746384872,0.6148498331479422,1
Indiana,18139,Rush ,5812,1675,7655,4137,0.7592423252775964,0.2188112344872632,0.5404310907903331,1
Indiana,18141,St. Joseph ,53546,55171,110334,-1625,0.4853082458716261,0.5000362535573804,-0.014728008,0
Indiana,18143,Scott ,7629,2387,10181,5242,0.7493370002946665,0.2344563402416265,0.51488066,1
Indiana,18145,Shelby ,14438,4955,19754,9483,0.7308899463399817,0.2508352738685835,0.4800546724713981,1
Indiana,18147,Spencer ,7361,2852,10422,4509,0.7062943772788333,0.2736518902322011,0.4326424870466321,1
Indiana,18149,Starke ,7879,2433,10465,5446,0.7528905876731964,0.2324892498805542,0.5204013377926422,1
Indiana,18151,Steuben ,11484,4957,16710,6527,0.6872531418312388,0.2966487133453022,0.3906044284859365,1
Indiana,18153,Sullivan ,6639,2006,8792,4633,0.7551182893539582,0.2281619654231119,0.5269563239308462,1
Indiana,18155,Switzerland ,3319,873,4257,2446,0.779657035,0.2050739957716701,0.5745830396993188,1
Indiana,18157,Tippecanoe ,32769,32666,66727,103,0.4910905630404484,0.4895469600011989,0.001543603,1
Indiana,18159,Tipton ,5946,1893,7976,4053,0.7454864593781344,0.2373370110330993,0.5081494483450351,1
Indiana,18161,Union ,2698,744,3491,1954,0.7728444571755944,0.2131194500143225,0.5597250071612718,1
Indiana,18163,Vanderburgh ,41012,31664,73685,9348,0.5565854651557305,0.4297211101309628,0.1268643550247676,1
Indiana,18165,Vermillion ,5174,1928,7256,3246,0.7130650496141124,0.2657111356119074,0.447353914,1
Indiana,18167,Vigo ,23731,16327,40859,7404,0.5808022712254338,0.3995937247607626,0.1812085464646712,1
Indiana,18169,Wabash ,10422,3332,13949,7090,0.7471503333572299,0.2388701699046526,0.5082801634525773,1
Indiana,18171,Warren ,3402,898,4370,2504,0.7784897025171624,0.2054919908466819,0.5729977116704805,1
Indiana,18173,Warrick ,21278,11290,33078,9988,0.6432674285023279,0.3413144688312473,0.3019529596710805,1
Indiana,18175,Washington ,9737,2763,12719,6974,0.7655476059438635,0.217234059,0.5483135466624734,1
Indiana,18177,Wayne ,16741,8389,25559,8352,0.6549943268515983,0.328220979,0.3267733479400603,1
Indiana,18179,Wells ,11004,2850,14098,8154,0.7805362462760675,0.2021563342318059,0.5783799120442616,1
Indiana,18181,White ,7969,2945,11162,5024,0.7139401540942484,0.2638416054470525,0.4500985486471959,1
Indiana,18183,Whitley ,13122,4275,17726,8847,0.7402685320997405,0.2411711610064312,0.4990973710933093,1
Iowa,19001,Adair ,2916,1086,4064,1830,0.717519685,0.2672244094488189,0.4502952755905511,1
Iowa,19003,Adams ,1517,576,2131,941,0.7118723603941811,0.2702956358517128,0.4415767245424683,1
Iowa,19005,Allamakee ,4857,2350,7303,2507,0.6650691496645215,0.3217855675749692,0.3432835820895523,1
Iowa,19007,Appanoose ,4704,1690,6470,3014,0.727047913,0.2612055641421947,0.4658423493044822,1
Iowa,19009,Audubon ,2214,970,3239,1244,0.6835443037974683,0.2994751466502007,0.3840691571472676,1
Iowa,19011,Benton ,9549,4739,14470,4810,0.6599170697995853,0.3275051831375259,0.3324118866620594,1
Iowa,19013,Black Hawk ,30572,31299,62653,-727,0.4879574800887427,0.4995610744896493,-0.011603594,0
Iowa,19015,Boone ,9199,5895,15346,3304,0.5994395933793822,0.3841391893653069,0.2153004040140753,1
Iowa,19017,Bremer ,8799,5571,14556,3228,0.6044929925803793,0.3827287716405605,0.2217642209398186,1
Iowa,19019,Buchanan ,6790,3766,10714,3024,0.6337502333395557,0.3515027067388463,0.2822475266007093,1
Iowa,19021,Buena Vista ,4962,2462,7516,2500,0.6601915912719531,0.3275678552421501,0.332623736,1
Iowa,19023,Butler ,5784,2144,8027,3640,0.7205680827208173,0.2670985424193347,0.4534695403014825,1
Iowa,19025,Calhoun ,3708,1328,5093,2380,0.7280581189868447,0.2607500490869821,0.4673080698998625,1
Iowa,19027,Carroll ,7814,3153,11120,4661,0.7026978417266188,0.2835431654676259,0.4191546762589928,1
Iowa,19029,Cass ,5007,2077,7195,2930,0.6958999305072967,0.2886726893676164,0.4072272411396803,1
Iowa,19031,Cedar ,6390,4075,10624,2315,0.6014683734939759,0.3835655120481928,0.217902861,1
Iowa,19033,Cerro Gordo ,12604,9949,22992,2655,0.5481906750173974,0.4327157272094641,0.1154749478079332,1
Iowa,19035,Cherokee ,4398,1611,6089,2787,0.7222860896698965,0.2645754639513877,0.4577106257185087,1
Iowa,19037,Chickasaw ,4234,1919,6230,2315,0.6796147672552167,0.3080256821829855,0.3715890850722312,1
Iowa,19039,Clarke ,3140,1265,4459,1875,0.7041937654182552,0.2836958959407939,0.4204978694774612,1
Iowa,19041,Clay ,6047,2367,8514,3680,0.710241954,0.2780126849894291,0.4322292694385718,1
Iowa,19043,Clayton ,6255,3017,9381,3238,0.6667732651103294,0.3216075045304338,0.3451657605798955,1
Iowa,19045,Clinton ,13964,9472,23813,4492,0.5864023852517533,0.3977659261747784,0.1886364590769748,1
Iowa,19047,Crawford ,4651,1812,6525,2839,0.7127969348659003,0.2777011494252873,0.435095785,1
Iowa,19049,Dallas ,32374,29402,62633,2972,0.5168840706975556,0.4694330464770967,0.047451024,1
Iowa,19051,Davis ,3027,878,3950,2149,0.7663291139240507,0.2222784810126582,0.5440506329113924,1
Iowa,19053,Decatur ,2711,957,3727,1754,0.7273946874161524,0.2567748859672659,0.4706198014488865,1
Iowa,19055,Delaware ,6984,2978,10112,4006,0.6906645569620253,0.294501582,0.3961629746835443,1
Iowa,19057,Des Moines ,10794,7935,18998,2859,0.5681650700073692,0.4176755447941888,0.1504895252131803,1
Iowa,19059,Dickinson ,7775,3297,11192,4478,0.6946926375982845,0.2945854181558255,0.4001072194424589,1
Iowa,19061,Dubuque ,28224,23705,52566,4519,0.5369250085606666,0.4509568922877905,0.085968116,1
Iowa,19063,Emmet ,3422,1315,4786,2107,0.7150020894274969,0.2747597158378604,0.4402423735896364,1
Iowa,19065,Fayette ,6325,3334,9817,2991,0.6442905164510543,0.3396149536518285,0.3046755627992258,1
Iowa,19067,Floyd ,4744,2782,7625,1962,0.6221639344262295,0.3648524590163934,0.257311475,1
Iowa,19069,Franklin ,3431,1393,4885,2038,0.7023541453428864,0.2851586489252815,0.4171954964176049,1
Iowa,19071,Fremont ,2711,1023,3785,1688,0.7162483487450463,0.2702774108322325,0.4459709379128138,1
Iowa,19073,Greene ,3211,1603,4874,1608,0.6588018054985638,0.3288879770209273,0.3299138284776364,1
Iowa,19075,Grundy ,4998,2019,7131,2979,0.7008834665544804,0.2831299957930164,0.417753471,1
Iowa,19077,Guthrie ,4446,1974,6514,2472,0.6825299355234878,0.303039607,0.3794903285231808,1
Iowa,19079,Hamilton ,5004,2482,7573,2522,0.6607685197411858,0.3277432985606761,0.3330252211805097,1
Iowa,19081,Hancock ,4336,1523,5933,2813,0.7308275745828418,0.2566998145963256,0.4741277599865161,1
Iowa,19083,Hardin ,5790,2553,8434,3237,0.6865069954944273,0.3027033436092008,0.3838036518852264,1
Iowa,19085,Harrison ,5566,2245,7938,3321,0.7011841773746535,0.2828168304358781,0.4183673469387755,1
Iowa,19087,Henry ,6439,2995,9574,3444,0.6725506580321705,0.3128264048464592,0.3597242531857113,1
Iowa,19089,Howard ,3157,1619,4837,1538,0.6526772793053546,0.3347115980979946,0.3179656812073599,1
Iowa,19091,Humboldt ,3770,1236,5067,2534,0.7440299980264456,0.2439313203078744,0.5000986777185712,1
Iowa,19093,Ida ,2771,826,3642,1945,0.7608456891817683,0.2267984623833058,0.5340472267984624,1
Iowa,19095,Iowa ,6607,3400,10156,3207,0.6505513981882631,0.3347774714454509,0.3157739267428122,1
Iowa,19097,Jackson ,7074,3567,10782,3507,0.656093489,0.3308291597106288,0.3252643294379522,1
Iowa,19099,Jasper ,12701,7141,20149,5560,0.6303538637153209,0.3544096481214948,0.275944216,1
Iowa,19101,Jefferson ,4353,3788,8317,565,0.5233858362390285,0.4554526872670434,0.067933149,1
Iowa,19103,Johnson ,26087,58846,86068,-32759,0.3030975507738067,0.683715202,-0.380617651,0
Iowa,19105,Jones ,6820,3942,10949,2878,0.6228879349712303,0.3600328797150424,0.2628550552561878,1
Iowa,19107,Keokuk ,3869,1219,5142,2650,0.7524309607156748,0.2370672889926098,0.515363672,1
Iowa,19109,Kossuth ,5983,2284,8376,3699,0.7143027698185291,0.272683859,0.4416189111747851,1
Iowa,19111,Lee ,10148,5673,16164,4475,0.6278148973026478,0.3509651076466221,0.2768497896560257,1
Iowa,19113,Linn ,54237,66358,122369,-12121,0.4432249997956999,0.5422778644918239,-0.099052865,0
Iowa,19115,Louisa ,3584,1480,5136,2104,0.6978193146417445,0.2881619937694704,0.4096573208722741,1
Iowa,19117,Lucas ,3400,1169,4639,2231,0.7329165768484587,0.2519939642164259,0.4809226126320327,1
Iowa,19119,Lyon ,5899,1023,6984,4876,0.8446449026345934,0.1464776632302405,0.6981672394043528,1
Iowa,19121,Madison ,6864,3008,9995,3856,0.6867433716858429,0.3009504752376188,0.385792896,1
Iowa,19123,Mahaska ,8207,2577,10910,5630,0.7522456461961503,0.236205316,0.5160403299725023,1
Iowa,19125,Marion ,13289,5928,19490,7361,0.681836839,0.3041559774243201,0.3776808619805028,1
Iowa,19127,Marshall ,9815,7134,17217,2681,0.5700760875878492,0.4143579020735319,0.1557181855143172,1
Iowa,19129,Mills ,5671,2456,8223,3215,0.6896509789614496,0.2986744497142162,0.3909765292472333,1
Iowa,19131,Mitchell ,3736,1943,5757,1793,0.6489491054368595,0.3375021712697585,0.3114469341671009,1
Iowa,19133,Monona ,3331,1236,4616,2095,0.7216204506065858,0.2677642980935875,0.4538561525129982,1
Iowa,19135,Monroe ,3104,1002,4146,2102,0.7486734201640135,0.2416787264833574,0.5069946936806561,1
Iowa,19137,Montgomery ,3486,1508,5061,1978,0.6887966804979253,0.297964829,0.3908318514127643,1
Iowa,19139,Muscatine ,11152,8212,19695,2940,0.5662350850469662,0.4169586189388169,0.1492764661081492,1
Iowa,19141,O'Brien ,5998,1428,7501,4570,0.7996267164378082,0.1903746167177709,0.6092520997200372,1
Iowa,19143,Osceola ,2623,555,3219,2068,0.8148493320907114,0.1724137931034483,0.6424355389872631,1
Iowa,19145,Page ,5153,2060,7297,3093,0.706180622,0.2823077977250925,0.4238728244484034,1
Iowa,19147,Palo Alto ,3576,1338,4976,2238,0.7186495176848875,0.2688906752411575,0.4497588424437299,1
Iowa,19149,Plymouth ,10661,3104,13931,7557,0.7652716962170698,0.2228124327040413,0.5424592635130284,1
Iowa,19151,Pocahontas ,2727,796,3573,1931,0.7632241813602015,0.2227819759305905,0.540442205,1
Iowa,19153,Polk ,112240,140075,255563,-27835,0.4391872062857299,0.5481035987212547,-0.108916392,0
Iowa,19155,Pottawattamie ,26335,17468,44411,8867,0.5929837202494878,0.3933259777982932,0.1996577424511945,1
Iowa,19157,Poweshiek ,5758,4067,9971,1691,0.5774746765620299,0.4078828602948551,0.1695918162671748,1
Iowa,19159,Ringgold ,2015,638,2683,1377,0.7510249720462169,0.2377935147223257,0.5132314573238911,1
Iowa,19161,Sac ,4100,1289,5448,2811,0.7525697503671072,0.2366005873715125,0.5159691629955947,1
Iowa,19163,Scott ,45976,42479,89743,3497,0.5123073665912662,0.4733405390949712,0.038966827,1
Iowa,19165,Shelby ,4600,1811,6486,2789,0.7092198581560284,0.2792167745914277,0.4300030835646007,1
Iowa,19167,Sioux ,16053,2626,18881,13427,0.8502197976802076,0.1390816164398072,0.7111381812404004,1
Iowa,19169,Story ,21665,26765,49200,-5100,0.4403455284552846,0.5440040650406504,-0.103658537,0
Iowa,19171,Tama ,5379,3070,8594,2309,0.6259017919478707,0.3572259716080986,0.26867582,1
Iowa,19173,Taylor ,2381,666,3078,1715,0.7735542560103964,0.2163742690058479,0.5571799870045484,1
Iowa,19175,Union ,4044,1874,5996,2170,0.6744496330887259,0.3125416944629753,0.3619079386257505,1
Iowa,19177,Van Buren ,2785,778,3622,2007,0.7689122032026505,0.2147984538928768,0.5541137493097736,1
Iowa,19179,Wapello ,9479,4896,14571,4583,0.6505387413355295,0.3360098826436071,0.3145288586919223,1
Iowa,19181,Warren ,19486,12712,32662,6774,0.5965954320004898,0.3891984569224175,0.2073969750780723,1
Iowa,19183,Washington ,7119,4297,11551,2822,0.6163102761665656,0.3720024240325513,0.2443078521340143,1
Iowa,19185,Wayne ,2426,643,3119,1783,0.7778134017313242,0.2061558191728118,0.5716575825585124,1
Iowa,19187,Webster ,10850,5641,16706,5209,0.649467257,0.3376631150484855,0.3118041422243505,1
Iowa,19189,Winnebago ,3636,1909,5627,1727,0.6461702505775724,0.3392571530122623,0.3069130975653101,1
Iowa,19191,Winneshiek ,6427,5321,11927,1106,0.5388614068919259,0.4461306279869204,0.092730779,1
Iowa,19193,Woodbury ,25969,16145,42674,9824,0.608543844,0.3783334114449079,0.230210433,1
Iowa,19195,Worth ,2715,1508,4278,1207,0.6346423562412342,0.3525011687704535,0.2821411874707807,1
Iowa,19197,Wright ,3853,1770,5706,2083,0.6752541184717841,0.3101997896950578,0.3650543287767262,1
Kansas,20001,Allen ,3989,1435,5550,2554,0.7187387387387387,0.2585585585585586,0.4601801801801801,1
Kansas,20003,Anderson ,2955,720,3735,2235,0.7911646586345381,0.1927710843373494,0.5983935742971886,1
Kansas,20005,Atchison ,4866,2177,7185,2689,0.6772442588726514,0.3029923451635351,0.3742519137091162,1
Kansas,20007,Barber ,1805,283,2116,1522,0.8530245746691871,0.1337429111531191,0.719281664,1
Kansas,20009,Barton ,8082,2184,10421,5898,0.7755493714614721,0.2095768160445254,0.5659725554169466,1
Kansas,20011,Bourbon ,4921,1426,6470,3495,0.7605873261205565,0.2204018547140649,0.5401854714064915,1
Kansas,20013,Brown ,3052,1051,4188,2001,0.728748806,0.2509551098376313,0.4777936962750717,1
Kansas,20015,Butler ,22147,9045,31838,13102,0.695615302,0.2840944782963754,0.4115208241723726,1
Kansas,20017,Chase ,1090,345,1459,745,0.7470870459218643,0.2364633310486634,0.5106237148732008,1
Kansas,20019,Chautauqua ,1287,210,1514,1077,0.8500660501981506,0.1387054161162483,0.7113606340819023,1
Kansas,20021,Cherokee ,6413,1926,8497,4487,0.7547369659879958,0.2266682358479463,0.5280687301400494,1
Kansas,20023,Cheyenne ,1166,201,1398,965,0.8340486409155937,0.1437768240343347,0.6902718168812589,1
Kansas,20025,Clark ,855,128,1001,727,0.8541458541458542,0.1278721278721278,0.7262737262737263,1
Kansas,20027,Clay ,3062,844,3999,2218,0.7656914228557139,0.2110527631907977,0.5546386596649162,1
Kansas,20029,Cloud ,3166,757,3983,2409,0.7948782324880743,0.1900577454180266,0.6048204870700478,1
Kansas,20031,Coffey ,3323,927,4321,2396,0.7690349456144411,0.2145336727609349,0.5545012728535061,1
Kansas,20033,Comanche ,701,127,843,574,0.8315539739027283,0.1506524317912218,0.6809015421115066,1
Kansas,20035,Cowley ,9171,3853,13245,5318,0.6924122310305776,0.2909022272555681,0.4015100037750094,1
Kansas,20037,Crawford ,9823,5832,15940,3991,0.6162484316185697,0.3658720200752823,0.2503764115432874,1
Kansas,20039,Decatur ,1177,197,1393,980,0.8449389806173726,0.1414213926776741,0.7035175879396985,1
Kansas,20041,Dickinson ,6857,1953,8949,4904,0.766230864,0.2182366744887696,0.5479941892948933,1
Kansas,20043,Doniphan ,2886,621,3559,2265,0.810901939,0.1744872155099747,0.6364147232368643,1
Kansas,20045,Douglas ,16994,38504,56405,-21510,0.3012853470437018,0.6826345182164701,-0.381349171,0
Kansas,20047,Edwards ,1027,210,1250,817,0.8216,0.168,0.6536,1
Kansas,20049,Elk ,1112,191,1327,921,0.8379804069329314,0.1439336850037679,0.6940467219291635,1
Kansas,20051,Ellis ,9587,3442,13279,6145,0.7219670155885233,0.259206266,0.4627607500564802,1
Kansas,20053,Ellsworth ,2019,631,2693,1388,0.7497215001856665,0.2343111771258819,0.5154103230597846,1
Kansas,20055,Finney ,6875,3257,10311,3618,0.6667636504703714,0.3158762486664727,0.3508874018038987,1
Kansas,20057,Ford ,5475,2381,7998,3094,0.6845461365341335,0.297699425,0.3868467116779195,1
Kansas,20059,Franklin ,8592,3626,12466,4966,0.6892347184341409,0.29087117,0.3983635488528798,1
Kansas,20061,Geary ,5099,3529,8821,1570,0.5780523750141707,0.400068019,0.1779843555152477,1
Kansas,20063,Gove ,1211,147,1377,1064,0.879448076,0.1067538126361655,0.7726942628903414,1
Kansas,20065,Graham ,983,192,1194,791,0.8232830820770519,0.1608040201005025,0.6624790619765494,1
Kansas,20067,Grant ,1752,384,2166,1368,0.8088642659279779,0.1772853185595568,0.6315789473684211,1
Kansas,20069,Gray ,1799,319,2150,1480,0.8367441860465116,0.1483720930232558,0.6883720930232557,1
Kansas,20071,Greeley ,509,75,591,434,0.8612521150592216,0.1269035532994923,0.7343485617597292,1
Kansas,20073,Greenwood ,2287,537,2867,1750,0.7976979420997559,0.1873038018835019,0.6103941402162539,1
Kansas,20075,Hamilton ,657,128,798,529,0.8233082706766918,0.1604010025062656,0.6629072681704261,1
Kansas,20077,Harper ,2017,431,2492,1586,0.8093900481540931,0.1729534510433386,0.6364365971107544,1
Kansas,20079,Harvey ,9411,6106,15802,3305,0.5955575243640046,0.3864067839513985,0.20915074,1
Kansas,20081,Haskell ,1021,220,1253,801,0.8148443735035914,0.1755786113328012,0.6392657621707901,1
Kansas,20083,Hodgeman ,801,131,945,670,0.8476190476190476,0.1386243386243386,0.708994709,1
Kansas,20085,Jackson ,4512,1778,6408,2734,0.70411985,0.2774656679151061,0.4266541822721598,1
Kansas,20087,Jefferson ,6543,2973,9713,3570,0.6736332749922784,0.3060846288479357,0.3675486461443427,1
Kansas,20089,Jewell ,1360,176,1563,1184,0.8701215611004478,0.1126039667306462,0.7575175943698016,1
Kansas,20091,Johnson ,151268,179988,337201,-28720,0.4485989068834315,0.5337706590431226,-0.085171752,0
Kansas,20093,Kearny ,1060,184,1270,876,0.8346456692913385,0.1448818897637795,0.6897637795275591,1
Kansas,20095,Kingman ,3072,749,3895,2323,0.7887034659820282,0.1922978177150192,0.596405648,1
Kansas,20097,Kiowa ,931,151,1096,780,0.8494525547445255,0.1377737226277372,0.7116788321167883,1
Kansas,20099,Labette ,5328,2352,7806,2976,0.6825518831667948,0.3013066871637202,0.3812451960030746,1
Kansas,20101,Lane ,689,109,821,580,0.8392204628501827,0.1327649208282582,0.7064555420219245,1
Kansas,20103,Leavenworth ,21776,13610,36138,8166,0.6025790027118268,0.3766118766948918,0.225967126,1
Kansas,20105,Lincoln ,1222,249,1493,973,0.8184862692565305,0.1667782987273945,0.651707971,1
Kansas,20107,Linn ,3988,842,4895,3146,0.814708887,0.1720122574055158,0.6426966292134831,1
Kansas,20109,Logan ,1183,183,1397,1000,0.8468146027201146,0.1309949892627058,0.7158196134574087,1
Kansas,20111,Lyon ,7248,5373,12891,1875,0.5622527344659064,0.4168024202932278,0.1454503141726785,1
Kansas,20113,McPherson ,9552,3911,13718,5641,0.6963114156582593,0.2850998687855372,0.411211547,1
Kansas,20115,Marion ,4219,1380,5724,2839,0.7370719776380154,0.2410901467505241,0.4959818308874912,1
Kansas,20117,Marshall ,3566,1175,4858,2391,0.7340469328941951,0.2418690819267188,0.4921778509674762,1
Kansas,20119,Meade ,1396,239,1656,1157,0.8429951690821256,0.1443236714975845,0.6986714975845411,1
Kansas,20121,Miami ,12679,5414,18448,7265,0.6872831743278404,0.2934735472679965,0.3938096270598438,1
